time,open,high,low,close,volume
1504807200,332.79,334.24,332.32,332.83,100.69246
1504810800,332.83,334.45,332.3,333.52,41.69036
1504814400,333.52,336.85,330.03,332.94,60.45557000000001
1504818000,332.94,334.38,329.15,334.38,31.954819999999994
1504821600,334.38,338.35,332.86,337,41.58403
1504825200,337,337,334,334.49,59.65231
1504828800,334.49,335.1,330.22,332.48,172.81866
1504832400,332.25,333.84,326.79,330.93,55.962799999999994
1504836000,330.93,333.76,330.7,330.7,42.42578
1504839600,331.22,331.43,328.55,330,109.5172
1504843200,329.35,331.68,328.55,330.06,68.81103
1504846800,330.06,331.66,328.55,330.58,13.01767
1504850400,330.99,330.99,324.72,329.99,125.02192999999998
1504854000,329.99,330.6,328.15,329.57,90.76996
1504857600,329.57,332.53,329.57,331.8,85.03878999999999
1504861200,331.6,333.76,331.6,332.06,43.47879999999999
1504864800,332.06,333.76,331.52,332.93,95.75730000000001
1504868400,332.93,332.93,329.57,331.53,63.9277
1504872000,331.53,331.57,325.19,326.62,203.33148
1504875600,326.66,327.88,289.1,299.99,614.54197
1504879200,299.26,300.99,272,288.61,1020.3462700000001
1504882800,288.61,300.93,278.1,294.05,504.90889999999996
1504886400,294.05,310.46,285.84,296.06,408.33787
1504890000,296.06,300.96,280.8,288.3,286.14091
1504893600,288.3,302.71,288.3,300,79.38776000000001
1504897200,300,300,294,294.06,125.73426999999998
1504900800,294.06,294.24,281.52,291.87,284.05739
1504904400,291.84,291.88,281.52,291.55,42.00475999999999
1504908000,291.55,302.11,291.55,302.11,174.77053999999998
1504911600,302.11,306.9,296.1,302.99,205.64719000000002
1504915200,302.99,302.99,289.89,299,171.13081999999997
1504918800,299,300.6,288.61,292.1,206.05356999999998
1504922400,290.55,297.41,286.96,295.06,234.23713999999995
1504926000,295.06,297.8,288.94,292.31,182.64568
1504929600,292.31,294.83,281.66,293.25,186.84203000000002
1504933200,294.52,306.42,294.1,306.42,132.88801000000004
1504936800,306.42,306.42,302.05,302.44,83.88986
1504940400,304,304,298.5,299.68,67.76513
1504944000,301,302.33,300.01,300.66,28.24632
1504947600,300.66,300.77,295,299.78,119.1027
1504951200,299.78,300.53,296.26,297.08,49.728080000000006
1504954800,297.08,303,296.44,303,35.98306
1504958400,303,307,300.83,302.02,34.426970000000004
1504962000,302.02,305.14,301.5,301.5,184.80805
1504965600,301.5,301.5,295.01,298.84,130.06901
1504969200,298.84,300.21,296.24,298.98,172.23894999999996
1504972800,298.98,298.98,296.02,298.8,134.44033000000002
1504976400,298.8,298.8,288.72,288.72,35.476150000000004
1504980000,288.73,296.2,288.72,291.18,106.27604
1504983600,290.69,298.76,285.17,298.76,96.09620000000001
1504987200,298.76,298.76,298.76,298.76,0
1504990800,298.76,298.76,296.72,297.06,3.96756
1504994400,297.06,298.79,296.24,298,80.1252
1504998000,297.87,302.77,294.56,296.74,264.15136
1505001600,296.72,299,294.54,297.52,171.88567
1505005200,297.53,298.01,295,295.02,94.32795000000002
1505008800,295.02,295.99,285,285,89.39976999999999
1505012400,287.19,291.58,281.51,290.58,209.35232999999997
1505016000,285.67,291,285.3,290,162.90661000000003
1505019600,290,290,275.6,280.6,226.44856000000004
1505023200,282,282.96,265,265,255.37407999999996
1505026800,262.04,278.18,261.03,276.86,400.4761
1505030400,276.86,287.05,265,280.81,568.21861
1505034000,280.8,284.99,277.55,279.68,284.56354
1505037600,279.68,282,272,275.11,133.11691000000002
1505041200,275.11,281.71,273.7,280.22,148.67355
1505044800,280.22,284,279.98,281,55.38402000000001
1505048400,282.9,286.84,280,284,212.28018999999995
1505052000,284,287.5,284,287.25,81.20324000000001
1505055600,287.5,288,283.2,283.2,135.01156
1505059200,283.13,287.42,283,287.42,135.59609999999998
1505062800,287.42,300,287.42,298.36,385.91220999999996
1505066400,300,302.77,296,299.51,62.16698
1505070000,299.51,302.78,299,302.78,24.938480000000006
1505073600,302.78,302.78,295.02,296.12,125.24690000000001
1505077200,296.12,296.77,291.87,291.87,63.717839999999995
1505080800,291.87,300.31,291.87,299.37,61.57597
1505084400,299.37,299.67,293.01,293.5,68.67381999999999
1505088000,293.5,293.51,286.88,290.2,111.77862000000002
1505091600,290.2,300.32,285.21,300.32,174.92923000000005
1505095200,300.31,304.95,294.49,301.6,629.59523
1505098800,301.35,304.98,292.86,301.76,1097.5866700000001
1505102400,301.73,304.89,289.9,294.33,809.7626600000001
1505106000,293.21,296.18,286.82,291,308.32821999999993
1505109600,291.04,296.19,288,292.13,303.99367
1505113200,291.56,296.16,291.09,293.96,53.883550000000014
1505116800,293.96,294.92,288.98,293.2,122.46790999999997
1505120400,293.2,294.5,291.25,292.99,122.94527999999998
1505124000,292.99,294.96,291.26,293.19,37.83211
1505127600,292.69,297.36,292.69,294.46,102.59996
1505131200,293.44,295,292.16,294.32,125.36561999999999
1505134800,294.32,299.36,293.37,299.2,182.02005999999997
1505138400,299.2,300.97,296.25,299.41,97.81967999999998
1505142000,299.41,300.6,294.93,299.2,147.52312999999998
1505145600,299.2,301.99,299.2,301.14,144.48772
1505149200,301.14,301.48,298.26,299,41.02416
1505152800,298.27,299.56,295.5,297.12,24.4966
1505156400,297.12,300.6,294.77,295.56,37.913250000000005
1505160000,295.56,296.68,293.44,293.44,109.54238000000005
1505163600,293.38,295.22,293.38,294.75,29.663680000000003
1505167200,294.75,296.62,294.75,296.62,1.8422999999999998
1505170800,296.62,297.74,296.57,297.3,12.244779999999999
1505174400,297.3,302.51,297.3,301.53,74.40436999999999
1505178000,301.72,302.48,298.6,298.6,429.6588499999999
1505181600,298.6,303.01,298.6,301.98,268.09583000000003
1505185200,302.3,304.41,300.33,304.41,303.47073000000023
1505188800,304.41,305.21,302.62,304.36,309.0175599999999
1505192400,304.36,308.84,304.22,308.84,101.71608999999998
1505196000,308.84,316.37,307.55,316.37,347.03621000000004
1505199600,316.4,316.46,310.78,314.15,303.21852000000007
1505203200,314.15,314.15,302.32,308,467.4371600000001
1505206800,308,310.25,305.59,308.92,146.85386000000003
1505210400,308.93,310.07,306.02,309.99,68.65541000000002
1505214000,309.99,313.23,309.99,310.95,99.38485999999999
1505217600,311.25,311.81,306.03,306.03,96.08499
1505221200,306.03,307.88,303.1,304.22,553.32667
1505224800,304.22,305,300,304,549.89965
1505228400,303.05,305.92,303.05,304.21,203.73107000000005
1505232000,304.06,304.94,300.35,303.06,201.10517000000002
1505235600,303.06,305.22,298.34,298.34,81.34410999999999
1505239200,298.34,298.34,286.01,287.26,303.98128
1505242800,288.23,296.33,288.16,295.07,112.27767000000001
1505246400,295.07,295.07,291.42,294.18,53.07373
1505250000,294.18,295.91,294.18,295.89,10.93781
1505253600,295.89,297.66,295.09,296.51,27.519699999999997
1505257200,296.51,296.51,291.48,293.96,64.08272
1505260800,293.96,294.18,287.68,291.3,164.04469
1505264400,291.52,294.5,289.58,289.98,201.49589000000003
1505268000,290.37,291.15,280,280,406.9265199999999
1505271600,281.14,283.84,275,275,315.88061999999996
1505275200,276.5,276.5,267,274.92,361.46189000000004
1505278800,275,282,274.32,275.6,101.41012000000002
1505282400,275.6,281.83,273.1,280.19,178.02818999999997
1505286000,282,283.74,277,277.83,124.64198999999999
1505289600,278.55,279.25,273.49,279,326.1324599999999
1505293200,277.12,280.63,275.02,276.12,173.79229
1505296800,276.05,276.11,268,268.98,275.00773
1505300400,268.98,269.47,262,263.84,678.0753200000001
1505304000,263.26,273.2,257.05,269.5,959.8414499999998
1505307600,269.5,274.21,266.99,269.79,362.07079000000004
1505311200,269.79,269.79,260.79,263.96,261.46968999999996
1505314800,263.96,271.01,261.07,266.93,132.17238999999998
1505318400,266.93,275,264.95,275,236.30588
1505322000,275,278.24,273.21,275.11,204.98933999999997
1505325600,275.11,275.11,268.65,271.46,228.79021
1505329200,271.46,271.46,265.5,266.1,146.12192
1505332800,269.1,270.1,268.01,270.09,45.95224999999999
1505336400,270.09,274.98,270.09,273,86.23613999999999
1505340000,273,282.77,272.92,279.74,209.89697
1505343600,279.74,280.89,275.05,276.91,270.48362000000003
1505347200,276.91,281.14,275.13,278.47,83.9914
1505350800,279,283.77,278.46,280.49,243.52687
1505354400,280.14,282.49,274.46,275,148.57603
1505358000,275,275,270,270,254.28511
1505361600,270,275,270,275,102.57845999999999
1505365200,275,275,271.03,271.03,26.870300000000004
1505368800,271.03,273,266.95,267,244.44186000000002
1505372400,267,273,267,270.85,266.70683999999994
1505376000,270.85,273,267.65,268.78,571.9106500000001
1505379600,268.78,270.87,265.5,265.6,531.8573299999999
1505383200,265.01,266.87,255.52,259.97,1146.40124
1505386800,259.97,259.97,238.34,238.39,1239.1778799999997
1505390400,238.43,253.01,236.16,236.95,1114.6414399999999
1505394000,236.2,247.89,229.77,246.11,1241.82009
1505397600,246.98,250.92,238.54,248.15,842.7440500000001
1505401200,248.15,249.66,238.09,243.48,290.55518
1505404800,243.48,243.5,234.72,235,394.68098999999995
1505408400,234.72,236.22,227.03,227.03,630.60191
1505412000,227.03,240.67,221.5,237.97,588.2810899999998
1505415600,234.26,244.99,231.88,234.22,404.5170999999999
1505419200,234.22,240.49,234.21,237.94,472.8403199999999
1505422800,237.94,237.94,228.57,229.98,541.1701700000001
1505426400,229,235,227.29,232.35,416.29639
1505430000,232.35,232.51,215,215.21,803.4840599999998
1505433600,217,232.51,212.11,223.2,667.1023299999999
1505437200,228.83,237.94,223.09,233.5,332.99797000000007
1505440800,233.5,243.96,233.5,233.62,697.4530100000001
1505444400,237,237.66,229.18,234,446.26068999999995
1505448000,234,235,229.18,230.99,285.8263400000001
1505451600,231.5,231.93,225.06,228.92,431.9463800000001
1505455200,227.28,234.27,217.11,220.27,695.8146700000001
1505458800,217.51,220.15,212.11,220,534.4464700000001
1505462400,218.93,225.91,211.98,220.02,548.8609700000001
1505466000,220.02,225.73,202.05,203,981.8499
1505469600,203,207.89,195.02,202.04,623.52792
1505473200,202.04,202.05,192,199.28,611.91372
1505476800,199.28,235.68,195.09,227,1008.99983
1505480400,227,235.67,213.04,228.66,775.0165099999998
1505484000,228.66,270.93,228.66,270,1687.9856399999999
1505487600,270,270,245,262.28,826.8778999999997
1505491200,257.03,267.69,239.75,239.75,824.9330199999997
1505494800,239.74,248.49,235.03,246.27,402.8553299999999
1505498400,242.09,254,241.88,243.9,274.10444
1505502000,243.9,260,242.56,259.01,386.40326999999996
1505505600,259.01,260.5,255.04,256.53,186.79660000000004
1505509200,256.7,263.4,255.48,261.26,407.77232000000004
1505512800,263.39,263.39,255.47,259.95,141.43754
1505516400,255.51,261.89,252.85,253,442.71253
1505520000,255.99,261.96,250,261.96,324.37982
1505523600,261.96,269.99,257.35,267,567.7317400000002
1505527200,267,269.99,261.35,261.58,614.78007
1505530800,261.55,269,256.01,259,472.0168000000001
1505534400,258.99,262.9,257.62,262.85,241.61046999999996
1505538000,261.01,271.81,260,260.5,1047.09482
1505541600,259.21,265,256,260.53,700.7924399999999
1505545200,260.53,265.6,260.53,263.55,338.7840800000001
1505548800,263.55,268.72,263,265,504.6488900000001
1505552400,264.99,267,255,256,510.0793100000001
1505556000,256,257.96,235.51,240,1385.4588000000006
1505559600,241,252,236.11,249.99,555.0444
1505563200,249.99,255,245,250.98,439.9134600000001
1505566800,248,252.74,244,252.73,337.4220200000001
1505570400,248,258.19,247.35,247.35,265.18050000000005
1505574000,247.35,250,242.3,243,536.6220000000001
1505577600,243,246.94,243,244.3,261.29899
1505581200,244.3,249,244.01,247.02,290.13954
1505584800,247.02,257,247.02,253.01,400.1424300000001
1505588400,253.01,256,246.28,246.62,72.49836
1505592000,246.62,254,246.62,253,39.61721
1505595600,253,254,245.75,252,204.70818
1505599200,252,254.98,248.3,254,173.28706000000003
1505602800,254,256,249.11,249.31,78.80872000000002
1505606400,249.31,252.54,249.11,249.11,154.16149
1505610000,249.11,252.19,244,246.13,195.77763000000004
1505613600,246.13,250.95,245,247,216.77695
1505617200,247,250.31,245.01,245.02,251.02877000000004
1505620800,245.02,249.97,243,243.11,244.38135
1505624400,245,246.9,243,243.9,134.35795000000002
1505628000,243.52,246.9,242.3,244,150.62347000000008
1505631600,243.2,246,242,242.09,159.69337
1505635200,242.1,244,239.02,241.83,241.11013999999997
1505638800,241.79,244.95,239.13,243.01,232.60483
1505642400,243.01,246,243.01,246,198.55877999999998
1505646000,245.99,246,240.05,242.84,282.03688999999997
1505649600,241.27,244.96,240.05,244,222.14068
1505653200,244,251.92,241.55,250.12,265.87362
1505656800,250.13,252,247.55,248.6,201.68428000000011
1505660400,249.8,254,248.01,253.25,269.34787
1505664000,253,259.54,252.01,255.63,177.0510499999999
1505667600,255.63,260,255,260,202.44806000000005
1505671200,259.9,261,257.25,259.01,192.33666000000002
1505674800,260.99,264.39,260,262.06,188.71426000000005
1505678400,262.21,262.21,260.5,260.7,20.77266
1505682000,260.7,260.71,258,258,148.97548999999998
1505685600,258,260,257.25,257.25,54.502689999999994
1505689200,257.25,263.97,257,257.55,209.57442999999995
1505692800,257.55,263.5,257.11,259.65,167.15676000000005
1505696400,259.65,268.8,259.65,268.8,242.91495
1505700000,268.78,285.01,268.77,285.01,569.79743
1505703600,285.01,285.01,279.88,282,251.30770999999993
1505707200,282,283.74,278.88,279.99,101.72442000000001
1505710800,279.99,293.83,279.01,290,373.1926
1505714400,290,293.8,282,293.8,144.56989
1505718000,293.91,299,289.05,289.05,291.04084
1505721600,291,291,285.17,285.99,121.38172999999999
1505725200,286,289.69,279.61,284.97,169.03806999999998
1505728800,285,286,281,284.21,40.32464
1505732400,286,288.91,286,288.88,78.51498000000002
1505736000,288.88,301.51,288.8,298.17,403.0556699999999
1505739600,298.17,306.22,298.17,299.84,441.19694000000004
1505743200,299.84,299.84,291.19,291.2,236.50387000000003
1505746800,291.2,294,285.06,290.87,288.98231
1505750400,290.87,290.87,285.1,285.91,11.884490000000001
1505754000,285.91,289,285.91,289,64.61124
1505757600,289.46,293.87,289.46,292.91,19.99996
1505761200,292.91,293,287.99,288,19.450049999999997
1505764800,288,290,288,290,1.4594500000000001
1505768400,290,292.6,290,291.73,41.835809999999995
1505772000,291.73,296,291.73,293.18,25.15745
1505775600,293.18,295.97,293.18,294.57,20.86925
1505779200,294.57,300,292.01,292.01,82.39014
1505782800,292.01,292.01,288,290.01,156.10037000000003
1505786400,290.01,291,287,289.97,89.17166
1505790000,289.97,289.97,287.5,289.87,12.93669
1505793600,289.87,289.87,283.1,283.51,113.05302999999998
1505797200,283.51,284.99,278,279,184.75524000000001
1505800800,279,289,279,284.26,70.00439999999999
1505804400,284.26,284.5,277.41,277.41,81.6926
1505808000,277.41,285,277.41,283.96,116.46615999999999
1505811600,283.96,289.87,282.13,289.87,32.535120000000006
1505815200,289.87,290.99,283.52,290.16,73.56736000000001
1505818800,290.16,294.99,289,289,123.77576
1505822400,289,290,286,289.02,68.00546
1505826000,289.02,290,285.35,287.99,75.3592
1505829600,285.01,287.92,284,287.15,94.48263999999999
1505833200,287.15,289.98,284.84,289.98,22.290509999999998
1505836800,289.44,289.96,287.98,289,45.32478
1505840400,289,289.4,288,288,111.83318
1505844000,288,289.63,286,286,10.5856
1505847600,286.1,287.12,282,282,69.02477
1505851200,282,284.13,278,279.2,102.04805999999999
1505854800,279.2,281.96,279.2,280,1.9196400000000002
1505858400,280,282,278,279.97,22.593659999999996
1505862000,279.97,286.98,279.49,284,109.99249
1505865600,284.01,284.01,283,283.85,22.17493
1505869200,283.85,284.96,280,280,122.58945
1505872800,280,284,280,281,38.6607
1505876400,281,282.16,281,281,47.253420000000006
1505880000,280.02,281.99,277,278,80.09662
1505883600,278,280.92,275.91,280.03,34.80876000000001
1505887200,280.03,286.01,280,286.01,25.142590000000002
1505890800,286.01,288,286.01,288,25.83983
1505894400,288,288,284.99,285,34.85495
1505898000,285,286,280.98,284,28.06535
1505901600,284,285.01,280.98,285,63.031749999999995
1505905200,285,285.01,283,284.05,23.550579999999997
1505908800,284.05,286.8,283.99,284.11,50.24063
1505912400,284.11,289,284,289,81.73622999999999
1505916000,289,294,288.88,290.01,150.38714
1505919600,293.76,293.79,291,291.01,63.85837000000001
1505923200,291.01,293,291,293,21.47559
1505926800,293,293.94,291.12,291.12,31.66391
1505930400,291.12,292,288.99,292,20.719519999999996
1505934000,292,292,288,288,11.04322
1505937600,288,289,287.99,289,9.5345
1505941200,289,289,287,288,23.09411
1505944800,288,290,288,288,10.010069999999999
1505948400,288,289,282,282,40.73512
1505952000,282,286,280.18,281,65.6846
1505955600,281,282.99,280.18,280.18,33.6313
1505959200,280.18,284.98,280.18,282,53.85115
1505962800,282,284.25,280.01,280.01,56.619930000000004
1505966400,280.01,282,279,282,25.49783
1505970000,282,282.99,278.05,280.9,45.536590000000004
1505973600,281,283,281,281.34,24.436230000000002
1505977200,281.34,285,281.34,285,32.78974000000001
1505980800,285,287,283.34,284.23,13.8169
1505984400,284.23,285,282.1,283,82.83044000000001
1505988000,283,284.37,282.09,284.37,54.97871000000001
1505991600,284.37,284.37,282.7,282.83,3.0971800000000003
1505995200,282.83,284.08,282.2,283.1,44.037339999999986
1505998800,283.1,284.11,280.04,282,87.40772
1506002400,282,283.43,278,278,51.85478
1506006000,278,279.37,265.5,267.02,359.98564
1506009600,270.77,270.8,263,266.57,159.08196999999998
1506013200,265.01,269,263.01,264,105.09568000000002
1506016800,264,266,261.03,265,51.96701999999999
1506020400,265,265,255.02,260.87,197.84321000000006
1506024000,260.87,260.88,252.1,260.88,275.48449
1506027600,260.88,262.21,259.29,260,34.20503
1506031200,260,264.43,260,260.27,5.9366900000000005
1506034800,260.27,262.3,256,257,46.88566
1506038400,257,260.97,257,260.3,57.96802999999999
1506042000,260.3,263.98,260.3,261.94,95.69683
1506045600,261.94,263.95,261,261,40.64857
1506049200,261,268,259.1,268,176.58609
1506052800,268,272.97,265,268.07,169.67403000000004
1506056400,268.07,268.86,267,267,64.21007
1506060000,267,270,267,270,23.569840000000003
1506063600,270,270,263.32,263.32,14.48274
1506067200,263.32,264.79,259.17,262.55,62.04584000000001
1506070800,262.55,262.93,259.23,259.23,47.61555
1506074400,259.23,259.24,258,258,16.83964
1506078000,255.26,261.69,253.5,254.22,98.21460999999998
1506081600,254.22,258,253.17,255.84,60.87516000000001
1506085200,255.84,260,255,255.02,31.61152
